km_driven,owner,engine,max_power,seats,car_age,log_price,mileage_per_cc,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual
87185,1,1582.0,126.3,5,12,13.005831808336863,0.014108723135271808,True,False,False,True,False,True
167000,1,998.0,67.1,5,22,10.915106645867503,0.018937875751503006,False,False,True,True,False,True
77000,0,1396.0,88.73,5,9,13.322853874813605,0.01614613180515759,True,False,False,True,False,True
110000,1,1396.0,88.7,5,11,13.038981768465277,0.017765042979942695,True,False,False,True,False,True
120000,1,1399.0,68.0,5,14,12.524530013005734,0.01272337383845604,True,False,False,True,False,True
170000,0,1086.0,62.1,5,14,12.128116509451258,0.010939226519337018,False,False,False,True,False,True
100000,1,1582.0,126.32,5,13,12.873904582205107,0.014108723135271808,True,False,False,True,False,True
40000,1,995.0,62.0,5,18,11.184435286790631,0.018090452261306532,False,False,True,True,False,True
50000,0,1396.0,52.8,5,18,11.407576060361786,0.012808022922636102,True,False,False,True,False,True
125000,0,1364.0,67.05,5,10,13.122365377402328,0.017294721407624634,True,False,False,True,False,True
137000,0,998.0,58.2,5,14,12.206077645517674,0.02625250501002004,False,False,False,True,False,True
18000,0,2179.0,152.87,7,6,14.269766465162304,0.006929784304726939,True,False,False,True,False,True
30000,0,1197.0,82.0,5,10,13.144126826131089,0.015789473684210527,False,False,True,True,False,True
55000,0,1368.0,88.7,5,16,11.918397239722838,0.01067251461988304,False,False,True,True,False,True
40000,0,2694.0,163.7,8,5,14.220976332738882,0.003990348923533778,False,False,True,True,False,False
80000,1,796.0,47.3,5,12,12.128116509451258,0.028567839195979897,False,False,True,True,False,True
30000,0,1197.0,83.1,5,7,13.217675375388819,0.017878028404344194,False,False,True,True,False,True
3564,0,998.0,67.05,5,8,12.691583538230217,0.02399799599198397,False,False,True,True,False,True
80000,0,1248.0,74.0,5,10,13.171155446333852,0.021306089743589742,True,False,False,True,False,True
13000,0,2200.0,139.01,7,7,13.864301674514206,0.007727272727272728,True,False,False,True,False,True
120000,0,1396.0,69.0,5,13,12.611541086966115,0.01790830945558739,True,False,False,True,False,True
90000,0,1199.0,79.4,5,14,11.695255355062795,0.015512927439532946,False,False,True,True,False,True
50000,2,1086.0,62.1,5,14,12.04355959836804,0.016500920810313076,False,False,True,True,False,True
42000,0,1396.0,69.0,5,15,12.676079399771027,0.016497134670487107,True,False,False,True,False,True
17000,0,998.0,67.04,5,9,12.765691290604371,0.02314629258517034,False,False,True,True,False,False
40000,0,1197.0,81.8,5,7,13.122365377402328,0.018379281537176273,False,False,True,True,False,False
137000,1,1405.0,70.0,5,16,11.813037464800539,0.012099644128113879,True,False,False,True,False,True
20000,0,799.0,53.3,5,7,12.73670383776449,0.03150187734668335,False,False,True,True,False,True
70000,1,1197.0,81.86,5,5,12.706850963741102,0.015789473684210527,False,False,True,True,False,True
48756,1,1586.0,103.3,5,14,12.765691290604371,0.009773013871374527,False,False,True,True,False,True
30000,1,2982.0,168.5,7,10,14.430696737594902,0.004208584842387659,True,False,False,True,False,False
110000,0,1120.0,71.0,5,9,12.899222326086994,0.021785714285714283,True,False,False,True,False,True
80322,0,1399.0,67.0,5,11,12.691583538230217,0.01272337383845604,True,False,False,False,False,True
35000,0,1997.0,120.0,7,10,13.815511557963774,0.00771156735102654,True,False,False,True,False,True
70000,1,1248.0,88.8,5,13,12.765691290604371,0.017227564102564104,True,False,False,True,False,True
120000,1,1498.0,98.6,7,10,13.217675375388819,0.016355140186915886,True,False,False,True,False,True
60000,0,2179.0,138.1,7,10,13.73755009757506,0.006424965580541533,True,False,False,True,False,True
97000,1,2179.0,120.0,8,15,13.142166004700508,0.005410738871041762,True,False,False,True,False,False
100000,1,2489.0,95.0,8,14,12.429220196836383,0.005222981116914423,True,False,False,True,False,True
36000,0,1197.0,81.86,5,10,13.122365377402328,0.014360902255639098,False,False,True,True,False,True
27000,0,1396.0,88.7,5,6,13.864301674514206,0.015315186246418337,True,False,False,True,False,True
50000,0,1248.0,74.0,5,11,13.102162710901053,0.01875,True,False,False,True,False,True
15000,0,1196.0,73.0,5,5,12.936036208848487,0.012851170568561871,False,False,True,True,False,True
60000,1,796.0,47.3,5,12,12.154784614286667,0.028567839195979897,False,False,True,True,False,True
120000,0,1248.0,74.02,5,7,13.429849547739444,0.022756410256410255,True,False,False,True,False,True
60000,1,796.0,47.3,5,12,12.154784614286667,0.028567839195979897,False,False,True,True,False,True
173000,0,2179.0,120.0,7,12,13.079457964073546,0.005530059660394677,True,False,False,True,False,True
60000,1,796.0,47.3,5,9,12.506180941677357,0.028567839195979897,False,False,True,True,False,True
70000,2,1086.0,68.05,5,17,12.04355959836804,0.018241252302025782,False,False,True,True,False,True
25000,0,1373.0,91.1,5,7,13.546324377048325,0.015098324836125273,False,False,True,True,False,True
30000,0,2523.0,62.1,7,6,13.47302165746721,0.006325802615933413,True,False,False,True,False,True
35000,0,796.0,47.3,5,8,12.644330802262578,0.031030150753768842,False,False,True,True,False,True
100000,1,1493.0,70.0,7,8,13.3374763699232,0.011051574012056262,True,False,False,True,False,True
31000,1,814.0,55.2,5,8,12.54254845357358,0.025921375921375923,False,False,True,True,False,True
80000,1,2982.0,168.5,7,10,14.220976332738882,0.004208584842387659,True,False,False,True,False,False
40000,0,1197.0,82.0,5,9,13.017005083966255,0.015789473684210527,False,False,True,True,False,True
10000,1,2143.0,136.0,5,8,14.603513724288955,0.008352776481567894,True,False,False,True,False,False
50000,0,2987.0,254.8,5,12,15.096444681204078,0.003930364914630064,True,False,False,True,False,False
60000,1,1596.0,99.6,5,17,12.560247968016562,0.009586466165413534,False,False,True,True,False,True
210000,1,2494.0,102.0,8,18,13.049794835104816,0.005132317562149158,True,False,False,True,False,True
60000,1,1995.0,181.0,5,16,13.910821646859095,0.008055137844611529,True,False,False,True,False,False
110000,1,1598.0,103.6,5,14,12.765691290604371,0.012853566958698373,True,False,False,True,False,True
35000,0,1373.0,91.1,7,8,13.304686600863562,0.012745812090313183,False,False,True,True,False,True
35000,0,1197.0,83.1,5,8,13.25339339419516,0.017878028404344194,False,False,True,True,False,True
20000,0,998.0,67.05,5,9,12.691583538230217,0.02399799599198397,False,False,True,True,False,True
54000,0,1997.0,140.0,7,9,13.790193775620484,0.00801201802704056,True,False,False,True,False,False
60000,0,1197.0,81.83,5,10,13.081543466215237,0.015538847117794487,False,False,True,True,False,True
10300,0,796.0,47.3,5,11,12.128116509451258,0.028567839195979897,False,False,True,True,False,True
50000,0,1582.0,126.2,5,10,13.864301674514206,0.010752212389380532,True,False,False,True,False,False
3000,0,1197.0,81.8,5,6,13.541075028051122,0.017552213868003343,False,False,True,True,False,True
5000,0,999.0,75.0,5,6,13.25339339419516,0.0187987987987988,False,False,True,True,False,True
13000,0,1197.0,83.1,5,7,13.45883704259595,0.017878028404344194,False,False,True,True,False,True
30000,0,1499.0,110.4,5,10,13.560619598657233,0.010426951300867245,False,False,True,True,False,False
60000,1,2993.0,258.0,5,18,13.527829818844937,0.004841296358169061,True,False,False,True,False,False
100000,1,995.0,62.0,5,15,11.849404844423074,0.018090452261306532,False,False,True,True,False,True
40000,0,796.0,47.3,5,9,12.301387370778713,0.028567839195979897,False,False,True,True,False,True
50000,1,1197.0,81.83,5,8,12.994532278619134,0.015538847117794487,False,False,True,True,False,True
80000,0,1396.0,88.73,5,8,13.384729180332174,0.015179083094555875,True,False,False,True,False,True
50000,0,1493.0,100.0,7,8,13.399996629152975,0.012384460817146684,True,False,False,True,False,False
30000,0,1196.0,61.7,5,8,12.847929163278053,0.01834448160535117,False,False,False,True,False,True
125000,1,1364.0,87.2,5,13,12.936036208848487,0.015711143695014664,True,False,False,True,False,True
110000,0,1086.0,68.05,5,13,12.323860125621126,0.018241252302025782,False,False,True,True,False,True
30000,1,1248.0,88.76,7,12,13.304686600863562,0.016642628205128206,True,False,False,True,False,True
148000,1,1248.0,88.8,7,11,13.3374763699232,0.016642628205128206,True,False,False,True,False,True
35000,0,1493.0,100.0,7,9,13.527829818844937,0.012384460817146684,True,False,False,True,False,True
80000,1,1197.0,82.0,5,9,12.899222326086994,0.015789473684210527,False,False,True,True,False,True
110000,0,998.0,67.1,5,20,11.608244735642321,0.018937875751503006,False,False,True,True,False,True
95000,1,1405.0,70.0,5,13,11.686887175419702,0.01380782918149466,True,False,False,True,False,True
25000,0,1498.0,98.6,5,10,13.304686600863562,0.017222963951935916,True,False,False,True,False,True
80000,0,998.0,67.1,5,14,12.206077645517674,0.026352705410821645,False,False,False,True,False,True
60000,1,1248.0,88.7,5,11,12.54254845357358,0.01842948717948718,True,False,False,True,False,True
100000,0,1598.0,105.0,5,12,12.834683971615659,0.009386733416770964,False,False,True,True,False,True
50000,0,1198.0,67.0,7,9,12.765691290604371,0.01622704507512521,False,False,True,True,False,True
31000,0,1186.0,73.97,5,8,13.3374763699232,0.02141652613827993,True,False,False,True,False,True
120000,0,1248.0,74.0,5,8,13.25339339419516,0.021306089743589742,True,False,False,True,False,True
105000,1,1248.0,73.9,5,13,12.577639650232573,0.01546474358974359,True,False,False,True,False,True
120000,0,1248.0,88.5,7,9,13.47442911525415,0.019647435897435898,True,False,False,True,False,True
60000,0,1248.0,74.0,5,13,12.821260987319457,0.01834935897435897,True,False,False,True,False,True
15000,0,1197.0,88.5,5,5,13.217675375388819,0.019431913116123644,False,False,True,True,False,True
150000,1,1197.0,85.8,5,12,12.691583538230217,0.015538847117794487,False,False,True,True,False,True
93000,0,1498.0,98.63,5,7,13.415034483903348,0.01829105473965287,True,False,False,True,False,True
42000,1,1086.0,68.05,5,8,12.861001210669146,0.018241252302025782,False,False,True,True,False,True
80000,1,1086.0,62.1,5,17,11.652687407345388,0.016500920810313076,False,False,True,True,False,True
90000,0,1086.0,62.1,5,15,12.206077645517674,0.016500920810313076,False,False,True,True,False,True
6500,0,1248.0,88.5,5,6,13.664688831019712,0.019471153846153846,True,False,False,True,False,False
60000,0,1248.0,74.0,5,7,13.304686600863562,0.021947115384615384,True,False,False,True,False,True
110000,0,998.0,67.05,5,9,12.487488878546145,0.02399799599198397,False,False,True,True,False,True
60000,1,1193.0,55.23,5,10,11.951186847493476,0.01986588432523051,False,False,False,True,False,True
60000,0,1248.0,88.5,5,6,13.710151153416941,0.02011217948717949,True,False,False,True,False,True
170000,2,1248.0,88.76,7,12,13.384729180332174,0.016642628205128206,True,False,False,True,False,True
220000,1,796.0,37.0,4,21,11.156264806643742,0.020226130653266332,False,False,True,True,False,True
80000,0,796.0,47.3,5,13,12.100717685412471,0.028567839195979897,False,False,True,True,False,True
57000,0,814.0,55.2,5,12,12.206077645517674,0.025921375921375923,False,False,True,True,False,True
100000,0,1086.0,68.05,5,11,12.611541086966115,0.018241252302025782,False,False,True,True,False,True
40000,0,1591.0,121.3,5,10,13.384729180332174,0.010691389063482088,False,False,True,True,False,True
40000,0,796.0,47.3,5,11,12.495007682693725,0.028567839195979897,False,False,True,True,False,True
50000,0,998.0,58.16,5,7,13.017005083966255,0.026653306613226454,False,False,False,True,False,True
90000,1,1197.0,82.0,5,11,12.899222326086994,0.015789473684210527,False,False,True,True,False,True
86000,0,2498.0,112.0,8,13,12.644330802262578,0.005604483586869495,True,False,False,True,False,True
15000,0,624.0,35.0,4,16,11.156264806643742,0.041666666666666664,False,False,True,True,False,True
70000,1,2523.0,62.1,7,8,13.42246945133505,0.006325802615933413,True,False,False,True,False,True
120000,0,1596.0,99.6,5,12,12.765691290604371,0.008828320802005012,False,False,True,True,False,True
80000,1,998.0,67.05,5,11,12.388398368982115,0.02399799599198397,False,False,True,True,False,True
80000,1,1405.0,69.01,5,11,12.128116509451258,0.013587188612099644,True,False,False,True,False,True
50000,0,814.0,55.2,5,8,12.429220196836383,0.025921375921375923,False,False,True,True,False,True
100000,0,796.0,46.3,5,16,11.813037464800539,0.024748743718592963,False,False,True,True,False,True
80000,0,1582.0,126.32,5,14,13.122365377402328,0.014108723135271808,True,False,False,True,False,True
108957,0,2179.0,138.0,7,15,12.611541086966115,0.006392840752638825,True,False,False,True,False,True
68000,1,1199.0,84.0,5,8,12.700771936142122,0.01988323603002502,False,False,True,True,False,True
65000,0,2523.0,62.1,7,10,13.142166004700508,0.006325802615933413,True,False,False,True,False,True
110000,1,2179.0,118.3,8,10,13.26212705890841,0.006434144102799449,True,False,False,True,False,True
50000,0,2498.0,112.0,8,13,13.45883704259595,0.00488390712570056,True,False,False,True,False,True
100000,2,1061.0,67.0,5,17,11.561725152903833,0.017813383600377,False,False,True,True,False,True
80000,1,796.0,37.0,4,17,11.002116507732017,0.020226130653266332,False,False,True,True,False,True
80000,2,796.0,46.3,5,17,11.635143097694478,0.024748743718592963,False,False,True,True,False,True
120000,1,1405.0,70.0,5,10,12.345834587905333,0.013594306049822065,True,False,False,True,False,True
150000,0,1399.0,68.0,5,13,12.691583538230217,0.014295925661186561,True,False,False,True,False,True
20000,0,1197.0,81.83,5,8,13.384729180332174,0.015538847117794487,False,False,True,True,False,True
80000,1,1405.0,70.0,5,16,11.350418300109132,0.012099644128113879,True,False,False,True,False,True
93000,1,1498.0,98.6,7,10,13.25339339419516,0.016355140186915886,True,False,False,True,False,True
134000,0,1248.0,74.0,5,10,13.171155446333852,0.020192307692307693,True,False,False,True,False,True
90000,1,1197.0,82.85,5,12,12.765691290604371,0.015455304928989139,False,False,True,True,False,True
60000,0,1197.0,85.0,5,18,12.429220196836383,0.013868003341687554,False,False,True,True,False,True
120000,1,2489.0,95.0,8,15,12.611541086966115,0.00562474889513861,True,False,False,True,False,True
30000,0,1956.0,170.0,5,8,14.096923772119156,0.00874233128834356,True,False,False,True,False,True
22200,0,1396.0,88.73,5,8,13.384729180332174,0.01614613180515759,True,False,False,True,False,True
6000,0,1197.0,81.86,5,7,13.161586013632684,0.015789473684210527,False,False,True,True,False,True
32000,0,1197.0,81.8,5,9,13.122365377402328,0.017042606516290727,False,False,True,True,False,True
90000,0,799.0,53.3,5,9,12.301387370778713,0.03150187734668335,False,False,True,True,False,True
78000,2,1248.0,88.5,5,8,13.384729180332174,0.02250801282051282,True,False,False,True,False,True
12000,0,1199.0,88.7,5,8,13.617059619240436,0.014595496246872394,False,False,True,True,False,True
120000,0,1461.0,83.8,5,9,13.377007146164305,0.013600273785078713,True,False,False,True,False,True
40000,0,1248.0,88.5,7,10,13.567050480716235,0.019647435897435898,True,False,False,True,False,True
110000,1,1497.0,78.0,5,17,12.278397958261774,0.011823647294589177,False,False,True,True,False,True
260000,2,2494.0,102.0,7,18,13.304686600863562,0.005132317562149158,True,False,False,True,False,True
10000,0,796.0,46.3,5,14,11.652687407345388,0.024748743718592963,False,False,True,True,False,True
12000,0,1193.0,64.4,5,13,11.225256725762893,0.014115674769488685,False,False,True,True,False,True
60000,0,1199.0,79.4,5,14,11.695255355062795,0.015512927439532946,False,False,True,True,False,True
41000,0,799.0,53.3,5,9,12.429220196836383,0.03150187734668335,False,False,True,True,False,True
25000,0,796.0,34.2,8,7,12.206077645517674,0.021105527638190957,False,False,True,True,False,True
30000,0,1197.0,82.0,5,10,12.847929163278053,0.01595655806182122,False,False,True,True,False,True
50000,0,1498.0,98.6,5,7,13.235693848424024,0.017222963951935916,True,False,False,True,False,True
10000,0,1197.0,81.8,5,7,13.26212705890841,0.017451963241436927,False,False,True,True,False,True
40000,0,1493.0,70.0,7,8,13.3374763699232,0.011051574012056262,True,False,False,True,False,True
